metro_distance,bus_distance,university_distance
2.1824,3.5709,5.3725
2.1824,3.5709,5.3725
2.1824,3.5709,5.3725
2.1824,3.5709,5.3725
2.1824,3.5709,5.3725
1.0431,11.7732,1.1413
3.9201,3.9289,7.1448
3.9201,3.9289,7.1448
0.819,3.3355,7.9382
0.819,3.3355,7.9382
0.9891,11.8549,1.1888
0.2172,2.4002,8.9719
0.2172,2.4002,8.9719
0.2172,2.4002,8.9719
0.609,3.9726,2.9855
0.2719,4.8105,1.9543
0.2719,4.8105,1.9543
0.2719,4.8105,1.9543
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.7764,0.8227,5.3812
0.2809,1.8369,6.16
1.5972,12.2546,1.9774
4.8715,5.7707,7.9365
4.8715,5.7707,7.9365
4.8715,5.7707,7.9365
4.8715,5.7707,7.9365
4.8715,5.7707,7.9365
2.5962,3.4802,5.812
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
1.554,1.559,4.7137
0.5951,0.9822,4.9681
0.5951,0.9822,4.9681
0.5951,0.9822,4.9681
0.3115,7.3455,3.1175
0.391,5.2371,1.647
0.391,5.2371,1.647
1.6044,3.7966,1.8685
1.6044,3.7966,1.8685
1.6044,3.7966,1.8685
0.8406,7.8004,3.0213
0.7268,5.3417,3.7884
1.5536,9.1666,3.0895
1.5536,9.1666,3.0895
0.3339,4.5704,4.423
0.3339,4.5704,4.423
0.3339,4.5704,4.423
1.1409,1.7839,3.8178
3.6054,5.2013,6.5525
0.4549,0.5119,5.1571
0.8739,1.8807,7.2756
0.8739,1.8807,7.2756
0.8739,1.8807,7.2756
0.8739,1.8807,7.2756
0.3914,12.029,1.3396
1.7953,3.8675,4.88
1.1327,6.9417,3.4605
0.2264,12.9137,3.1816
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
1.4011,12.3864,2.2639
0.6414,5.0826,4.3745
0.6414,5.0826,4.3745
0.6414,5.0826,4.3745
1.7988,4.0173,4.8235
1.7988,4.0173,4.8235
2.0183,3.982,5.0924
0.4115,0.3721,5.6428
0.4115,0.3721,5.6428
0.4115,0.3721,5.6428
0.4115,0.3721,5.6428
0.4115,0.3721,5.6428
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.2646,4.3644,5.2264
2.1071,4.2917,5.0662
2.1071,4.2917,5.0662
2.6999,3.5349,5.9148
2.6999,3.5349,5.9148
2.6999,3.5349,5.9148
2.6999,3.5349,5.9148
2.6999,3.5349,5.9148
4.2214,5.5036,7.2183
4.2214,5.5036,7.2183
4.2214,5.5036,7.2183
4.2214,5.5036,7.2183
4.2214,5.5036,7.2183
4.2214,5.5036,7.2183
4.2214,5.5036,7.2183
3.8597,4.3061,7.8783
4.1624,5.2201,7.2349
1.4622,3.497,5.5839
1.1292,3.8194,2.1282
4.1365,5.0768,7.2412
4.1365,5.0768,7.2412
5.2483,6.0036,8.3293
1.0636,4.1148,5.6538
3.203,4.8978,6.1665
2.2731,1.768,7.3133
1.1575,1.1683,6.1532
1.1575,1.1683,6.1532
1.1575,1.1683,6.1532
1.1575,1.1683,6.1532
0.3079,1.3395,6.1783
3.8263,5.3284,6.7835
3.8263,5.3284,6.7835
3.8263,5.3284,6.7835
3.8263,5.3284,6.7835
1.3414,1.3168,6.7699
1.1292,4.1536,5.6667
1.1292,4.1536,5.6667
1.1292,4.1536,5.6667
1.1292,4.1536,5.6667
1.1292,4.1536,5.6667
1.2493,1.4104,6.9894
1.2493,1.4104,6.9894
1.4556,3.443,2.2116
1.4556,3.443,2.2116
5.2739,5.2088,8.4857
0.8367,4.6669,2.5216
1.6063,2.7223,6.9936
0.9886,1.925,3.7254
0.9886,1.925,3.7254
0.9886,1.925,3.7254
0.9886,1.925,3.7254
0.9886,1.925,3.7254
3.7247,4.0027,7.9168
3.7247,4.0027,7.9168
0.7824,1.6546,5.1761
0.8403,0.8331,5.2299
1.9051,2.2318,6.7868
1.0352,0.9854,6.582
1.0352,0.9854,6.582
0.364,3.2288,7.4613
2.954,2.0492,6.8391
2.954,2.0492,6.8391
0.7892,1.5995,5.184
0.9875,1.1248,6.625
0.9875,1.1248,6.625
0.9875,1.1248,6.625
1.0938,4.6515,6.5443
1.0938,4.6515,6.5443
1.3661,2.282,6.6847
1.3661,2.282,6.6847
1.7798,12.0355,1.8419
1.1196,4.7712,6.7356
1.1196,4.7712,6.7356
0.9336,4.6228,6.7488
0.9336,4.6228,6.7488
0.6657,3.2426,6.6876
0.6657,3.2426,6.6876
1.1225,3.7034,2.1825
1.8111,1.8137,4.6782
1.1159,5.6068,0.7468
1.1159,5.6068,0.7468
1.1159,5.6068,0.7468
1.1159,5.6068,0.7468
2.7636,4.2651,5.8583
1.2475,4.8428,6.6637
1.2475,4.8428,6.6637
1.2475,4.8428,6.6637
1.2475,4.8428,6.6637
0.7632,0.9147,6.2455
2.3702,4.0597,5.4684
0.4391,9.6973,4.5309
0.2747,4.0797,6.8022
1.431,8.5622,3.3065
3.2163,3.978,6.4132
3.2163,3.978,6.4132
3.2163,3.978,6.4132
1.6666,1.6845,4.3374
0.6012,3.2034,5.8089
1.2248,3.8232,5.191
1.2248,3.8232,5.191
1.2248,3.8232,5.191
1.2248,3.8232,5.191
0.251,10.8903,4.0344
0.1175,10.7858,4.1308
0.1175,10.7858,4.1308
2.7835,3.4192,2.3605
5.2516,5.258,8.4581
2.1776,4.5909,3.862
2.1793,4.4537,3.8597
2.1793,4.4537,3.8597
2.1793,4.4537,3.8597
0.8744,2.4537,7.0464
3.6445,3.8429,7.9063
3.6445,3.8429,7.9063
1.3896,2.5729,6.4157
1.3896,2.5729,6.4157
2.2602,4.468,3.941
2.2602,4.468,3.941
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
0.8077,13.1251,2.7895
1.1061,0.9686,6.511
1.1061,0.9686,6.511
0.5961,1.0451,5.0602
0.5961,1.0451,5.0602
0.3731,3.2006,6.9934
0.3731,3.2006,6.9934
0.5776,3.4974,5.6227
0.5776,3.4974,5.6227
0.5776,3.4974,5.6227
0.5776,3.4974,5.6227
0.5776,3.4974,5.6227
0.5776,3.4974,5.6227
0.4278,2.6684,5.5731
0.4278,2.6684,5.5731
0.2894,4.0733,4.9199
0.848,7.9474,3.1934
0.9674,0.9472,6.3937
0.9674,0.9472,6.3937
0.5095,3.6878,8.8565
1.6303,12.1969,1.9635
0.4221,2.7329,4.9299
2.5677,3.9237,5.7223
0.9408,7.3228,1.7319
4.6144,4.8937,7.8096
0.7851,8.1107,2.6073
0.3399,3.636,6.332
0.3399,3.636,6.332
0.3399,3.636,6.332
2.0768,4.559,3.7609
2.0768,4.559,3.7609
2.0768,4.559,3.7609
2.0768,4.559,3.7609
0.3334,3.0379,5.0066
0.6235,2.4783,7.2418
0.554,2.2152,6.4913
0.554,2.2152,6.4913
0.554,2.2152,6.4913
0.554,2.2152,6.4913
0.554,2.2152,6.4913
0.554,2.2152,6.4913
0.554,2.2152,6.4913
0.1867,10.8483,4.056
0.1867,10.8483,4.056
1.7766,9.3697,3.8542
1.7766,9.3697,3.8542
0.3827,3.5705,8.7895
0.3827,3.5705,8.7895
0.631,4.5938,1.3174
0.631,4.5938,1.3174
0.6768,3.224,5.9834
0.6768,3.224,5.9834
0.6768,3.224,5.9834
0.6768,3.224,5.9834
1.7381,1.6329,7.2265
0.5512,3.7511,8.7868
0.3315,3.5602,6.355
0.3315,3.5602,6.355
3.1867,3.7596,6.4019
3.1867,3.7596,6.4019
3.1867,3.7596,6.4019
3.1867,3.7596,6.4019
1.3122,4.3247,5.6242
1.3122,4.3247,5.6242
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.9837,3.8729,5.0896
1.209,5.5759,0.5843
1.209,5.5759,0.5843
1.209,5.5759,0.5843
1.209,5.5759,0.5843
1.209,5.5759,0.5843
1.209,5.5759,0.5843
1.0925,6.4194,2.971
0.847,4.4708,1.296
0.847,4.4708,1.296
0.847,4.4708,1.296
1.1684,4.1216,5.0706
1.1684,4.1216,5.0706
1.2403,11.2056,2.147
3.951,4.2429,8.1052
3.147,3.5753,7.2929
3.147,3.5753,7.2929
3.147,3.5753,7.2929
0.5314,2.401,6.3344
1.6573,3.6965,4.7842
0.8025,4.5762,1.2163
0.5161,4.3475,2.0024
0.5161,4.3475,2.0024
3.4073,4.9631,6.3968
3.4073,4.9631,6.3968
3.4073,4.9631,6.3968
3.4073,4.9631,6.3968
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.0487,14.9698,17.6265
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
1.4827,15.2692,18.0416
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
0.64,14.2064,16.897
1.6322,4.0801,3.3491
1.6322,4.0801,3.3491
1.6322,4.0801,3.3491
1.6322,4.0801,3.3491
1.6322,4.0801,3.3491
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
1.5213,15.2129,18.042
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.8887,14.8928,17.4862
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
0.9071,14.7639,17.4388
1.2091,1.1943,6.5495
1.2091,1.1943,6.5495
3.7643,3.7924,6.9893
4.2362,4.2275,7.4591
4.4132,4.3845,7.6349
0.1113,7.3139,1.2613
0.1113,7.3139,1.2613
0.7231,9.6182,3.1083
0.7231,9.6182,3.1083
1.3085,7.9363,5.0385
0.4267,5.7973,5.135
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.9145,11.2021,8.7586
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
0.5847,12.0673,5.8397
1.1542,11.4546,8.8993
0.5038,14.0677,16.2047
0.5038,14.0677,16.2047
0.5038,14.0677,16.2047
0.909,11.3299,9.0984
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.6768,13.8321,15.9784
0.7883,14.6661,17.3145
0.7883,14.6661,17.3145
0.7883,14.6661,17.3145
0.7883,14.6661,17.3145
0.7883,14.6661,17.3145
0.7883,14.6661,17.3145
0.4439,9.0698,2.5615
0.4439,9.0698,2.5615
0.4439,9.0698,2.5615
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.6921,10.6326,5.8165
1.3548,4.9399,5.9985
1.3548,4.9399,5.9985
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.2592,4.5384,3.6908
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.1229,14.8771,17.6288
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2008,14.8778,17.675
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
1.2841,14.9978,17.7893
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
0.346,12.263,5.1599
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
1.4471,8.6859,2.1077
0.8317,11.1415,9.8599
0.8317,11.1415,9.8599
0.8317,11.1415,9.8599
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.1616,12.0481,5.8669
1.4079,15.158,17.9444
1.4079,15.158,17.9444
1.4079,15.158,17.9444
1.4079,15.158,17.9444
1.4079,15.158,17.9444
1.4079,15.158,17.9444
1.4079,15.158,17.9444
1.4079,15.158,17.9444
0.2911,7.5674,6.8104
0.2911,7.5674,6.8104
0.2911,7.5674,6.8104
1.3254,11.7682,9.5314
1.0522,12.8767,11.6004
1.0522,12.8767,11.6004
1.5328,11.9757,9.6947
1.5328,11.9757,9.6947
0.329,11.7156,8.4808
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
0.5808,8.8314,2.2839
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
1.1603,15.1323,17.7646
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
0.9237,15.1377,17.5453
1.3104,6.8624,6.8752
1.0456,9.9192,8.0138
1.0456,9.9192,8.0138
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.9045,15.1543,17.5051
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.8022,15.0702,17.3881
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
0.9131,14.8667,17.4923
3.2386,9.1094,12.4552
0.6036,14.8856,17.1153
0.6036,14.8856,17.1153
0.6036,14.8856,17.1153
0.6036,14.8856,17.1153
0.6036,14.8856,17.1153
0.6036,14.8856,17.1153
2.1654,12.5875,10.3494
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
0.8287,9.6599,7.2547
